OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1423,2020-035BF,2026-02-09T22:00:03.000096,15.47553773,0.0003113,53.0519,155.2711,4.6412,283.5439,0,U,45710,999,570,0.00071055,0.00036909,0.0
STARLINK-1433,2020-035BG,2026-02-09T19:09:08.256672,15.4954147,0.0003481,53.052,155.2975,359.7553,0.3453,0,U,45711,999,31503,0.0016506,0.00093234,0.0
STARLINK-1434,2020-035BH,2026-02-09T12:33:25.560000,15.23974881,0.00015802,53.0507,150.2032,351.0688,9.0281,0,U,45712,999,31509,0.0028076259,0.00069153,0.0
STARLINK-1465,2020-038B,2026-02-09T22:00:03.000096,15.45691369,0.000378,53.055,355.9567,111.9611,107.0011,0,U,45731,999,585,0.0026855,0.00133609,0.0
STARLINK-1471,2020-038F,2026-02-09T19:41:41.209440,15.47345264,0.0004234,53.0475,275.3691,133.4296,226.7064,0,U,45735,999,31321,0.0017688,0.00092537,0.0
STARLINK-1474,2020-038J,2026-02-09T17:58:37.019712,16.0270451,0.0005845,53.023,206.0721,288.5309,71.5086,0,U,45738,999,31416,0.00080221,0.00491075,0.00011999
STARLINK-1480,2020-038M,2026-02-09T06:50:20.433408,15.43892238,0.0010875,53.0545,352.7094,80.3349,279.8884,0,U,45741,999,31208,0.0023396,0.00109257,0.0
STARLINK-1500,2020-038Q,2026-02-09T01:47:31.538976,15.33166346,0.00045708,53.0384,326.8061,132.0433,228.0957,0,U,45744,999,31242,0.00084534127,0.00027204,0.0
STARLINK-1504,2020-038S,2026-02-09T19:20:36.290112,15.51243509,0.0004341,53.0239,276.5024,112.4809,247.6659,0,U,45746,999,31318,0.0004851,0.0002855,0.0
STARLINK-1506,2020-038T,2026-02-09T05:31:17.018112,15.25372787,0.0004734,53.0755,333.9073,139.1403,220.995,0,U,45747,999,31234,0.0004406,0.00010941,0.0
STARLINK-1464,2020-038X,2026-02-09T01:22:24.932064,15.40977807,0.00041908,53.0527,340.4517,113.9788,246.1655,0,U,45751,999,31223,0.0018905981,0.00079535,0.0
STARLINK-1477,2020-038AA,2026-02-09T02:31:48.115200,15.12785534,0.00015394,53.0526,342.702,63.3311,296.7839,0,U,45754,999,31220,0.0016082925,0.00028365,0.0
STARLINK-1478,2020-038AB,2026-02-08T04:56:43.251360,15.49480811,0.0007696,53.0557,339.8003,103.3463,256.8404,0,U,45755,999,31215,0.0019859,0.00112393,0.0
STARLINK-1484,2020-038AC,2026-02-09T22:00:03.000096,15.86053988,0.0002832,53.0035,198.8084,277.9014,72.9735,0,U,45756,999,598,0.0010119,0.00262317,0.0
STARLINK-1493,2020-038AF,2026-02-09T18:44:11.324832,15.43146947,0.0002145,53.0544,337.6076,116.5389,243.5836,0,U,45759,999,31232,0.0018816,0.00085173,0.0
STARLINK-1494,2020-038AG,2026-02-09T02:55:15.451968,15.68445397,0.00021186,53.0503,293.0526,163.8455,196.2629,0,U,45760,999,31290,0.00062324642,0.00071723,0.0
STARLINK-1502,2020-038AL,2026-02-09T22:00:03.000096,15.37711886,0.0001408,53.0541,338.172,80.9859,240.322,0,U,45764,999,583,0.015652,0.00631369,0.0
STARLINK-1470,2020-038AU,2026-02-09T03:07:11.455680,15.25307038,0.00021587,53.0511,306.59,111.2703,248.8525,0,U,45772,999,31271,0.00052153717,0.0001299,0.0
STARLINK-1482,2020-038AV,2026-02-09T22:00:03.000096,15.29359338,0.0001327,53.1562,319.9662,97.3726,261.1033,0,U,45773,999,582,-0.00046041,-0.00013619,0.0
STARLINK-1496,2020-038BC,2026-02-09T01:25:18.979680,15.43271068,0.0009476,53.0558,314.2749,102.329,257.8777,0,U,45780,999,31258,0.0012975512,0.00058731,0.0
STARLINK-1497,2020-038BD,2026-02-09T23:24:19.305216,16.1972716,0.0007651,53.0173,216.3673,282.5393,77.4788,0,U,45781,999,31404,0.0010653,0.02081351,1.181e-05
STARLINK-1513,2020-038BJ,2026-02-09T22:00:03.000096,15.29364012,0.0001495,53.1555,320.0992,98.4079,207.4418,0,U,45786,999,578,-0.00035649,-0.00010631,0.0
STARLINK-1522,2020-055A,2026-02-09T19:55:14.596320,15.06407148,0.0001381,53.0547,251.6835,92.5636,267.5511,0,U,46027,999,30468,0.0001879,2.519e-05,0.0
STARLINK-1523,2020-055B,2026-02-09T18:40:56.518752,15.06403239,0.0001329,53.0543,251.9158,109.6172,250.496,0,U,46028,999,30469,-0.00012126,-2.087e-05,0.0
STARLINK-1526,2020-055C,2026-02-09T18:30:20.842848,15.06397318,0.0001636,53.0541,251.9444,95.5756,264.542,0,U,46029,999,30468,0.00018989,2.548e-05,0.0
STARLINK-1555,2020-055F,2026-02-09T19:44:37.984704,15.06401238,0.0001223,53.0557,251.7176,88.996,271.1169,0,U,46032,999,30469,5.2011e-05,4.93e-06,0.0
STARLINK-1556,2020-055G,2026-02-09T19:18:05.473728,15.06400966,0.0001449,53.055,251.7973,90.5137,269.6018,0,U,46033,999,30466,2.4177e-05,7.9e-07,0.0
STARLINK-1557,2020-055H,2026-02-09T19:23:24.307008,15.06410308,0.0001463,53.0551,251.7819,99.4193,260.6962,0,U,46034,999,30466,0.0001527,1.994e-05,0.0
STARLINK-1558,2020-055J,2026-02-09T19:34:01.282368,15.06408202,0.0001618,53.0539,251.7419,81.4292,278.688,0,U,46035,999,30469,0.0002504,3.451e-05,0.0
STARLINK-1560,2020-055K,2026-02-09T19:12:48.469536,15.06392187,0.0001203,53.0546,251.8186,86.6373,273.4753,0,U,46036,999,30469,-9.0515e-05,-1.629e-05,0.0
STARLINK-1567,2020-055M,2026-02-09T19:28:42.341952,15.06408163,0.0001429,53.0559,251.7656,98.3008,261.8143,0,U,46038,999,30468,6.168e-05,6.38e-06,0.0
STARLINK-1569,2020-055N,2026-02-09T19:39:19.799424,15.0639519,0.0001726,53.0554,251.7318,89.7951,270.3236,0,U,46039,999,30468,1.838e-05,-8e-08,0.0
STARLINK-1582,2020-055S,2026-02-09T19:49:56.716896,15.06398348,0.0001292,53.0552,251.6997,97.5701,262.5434,0,U,46043,999,30468,8.909e-05,1.046e-05,0.0
STARLINK-1591,2020-055U,2026-02-08T20:34:00.681312,15.06407452,0.00014867,53.0553,256.0524,91.0022,269.1138,0,U,46045,999,30452,0.00014796249,1.923e-05,0.0
STARLINK-1524,2020-055W,2026-02-09T19:19:25.676256,15.06397211,0.0001373,53.0549,241.794,90.4844,269.6302,0,U,46047,999,30482,0.0001128,1.399e-05,0.0
STARLINK-1527,2020-055X,2026-02-09T19:14:06.728064,15.06402221,0.000149,53.056,241.811,91.6682,268.4478,0,U,46048,999,30480,5.1217e-05,4.81e-06,0.0
STARLINK-1540,2020-055AA,2026-02-09T18:26:19.068000,15.06415034,0.0001297,53.055,241.9514,77.0142,283.0991,0,U,46051,999,30483,0.00014147,1.827e-05,0.0
STARLINK-1541,2020-055AB,2026-02-09T05:20:20.700384,15.06829429,0.0001535,53.0559,244.4132,107.9086,252.2071,0,U,46052,999,30471,0.0055065,0.00083685,0.0
STARLINK-1543,2020-055AC,2026-02-09T19:45:57.470112,15.06405773,0.0001658,53.0554,241.7102,105.3013,254.816,0,U,46053,999,30483,-2.5836e-05,-6.66e-06,0.0
STARLINK-1548,2020-055AD,2026-02-09T19:56:34.440288,15.06408053,0.000134,53.0552,241.6773,91.5759,268.5384,0,U,46054,999,30483,3.5404e-05,2.46e-06,0.0
STARLINK-1554,2020-055AE,2026-02-09T19:35:21.382080,15.0640374,0.0001478,53.0539,241.7475,92.9461,267.1697,0,U,46055,999,30483,0.00026459,3.662e-05,0.0
STARLINK-1564,2020-055AH,2026-02-09T19:51:20.803968,15.06399722,0.0001463,53.055,242.1734,121.9905,238.1226,0,U,46058,999,30482,0.00028926,4.03e-05,0.0
STARLINK-1570,2020-055AJ,2026-02-09T18:58:11.316864,15.06405974,0.0001513,53.0553,241.8636,103.112,257.0037,0,U,46059,999,30478,0.00012846,1.633e-05,0.0
STARLINK-1572,2020-055AK,2026-02-09T18:52:53.139360,15.06396968,0.0001382,53.0558,241.8782,101.0818,259.0327,0,U,46060,999,30479,1.209e-05,-1.01e-06,0.0
STARLINK-1573,2020-055AL,2026-02-09T18:47:35.418912,15.06397766,0.0001312,53.0537,241.9321,85.6658,274.4481,0,U,46061,999,30482,0.00022348,3.049e-05,0.0
STARLINK-1577,2020-055AN,2026-02-09T19:24:43.769952,15.06397565,0.0001354,53.0544,241.7861,97.7022,262.412,0,U,46063,999,30482,8.6919e-05,1.013e-05,0.0
STARLINK-1583,2020-055AP,2026-02-09T18:36:57.622752,15.06403047,0.000142,53.0555,241.9251,102.577,257.5378,0,U,46064,999,30482,4.5323e-05,3.94e-06,0.0
STARLINK-1525,2020-055AR,2026-02-09T18:34:18.062688,15.06390621,0.0001143,53.0549,221.9369,96.8948,263.2171,0,U,46066,999,30509,-0.00017487,-2.884e-05,0.0
STARLINK-1536,2020-055AV,2026-02-09T19:37:59.712672,15.06401093,0.0001288,53.0554,221.7374,93.9164,266.1972,0,U,46070,999,30511,2.4545e-05,8.4e-07,0.0
STARLINK-1542,2020-055AY,2026-02-09T19:27:23.274720,15.06403135,0.0001377,53.0564,221.7705,87.9946,272.1201,0,U,46073,999,30510,1.0553e-05,-1.24e-06,0.0
STARLINK-1549,2020-055AZ,2026-02-09T19:06:09.467424,15.06402246,0.0001365,53.0562,221.8347,102.911,257.2032,0,U,46074,999,30509,-3.5258e-05,-8.07e-06,0.0
STARLINK-1551,2020-055BA,2026-02-09T19:43:18.240096,15.06400209,0.0001253,53.0559,221.722,91.2669,268.8463,0,U,46075,999,30510,9.3221e-05,1.107e-05,0.0
STARLINK-1552,2020-055BB,2026-02-09T18:44:54.828960,15.06410387,0.0001418,53.0548,221.9004,85.1732,274.9419,0,U,46076,999,30508,0.00023393,3.206e-05,0.0
STARLINK-1559,2020-055BC,2026-02-09T18:22:48.125856,15.26850987,0.000168,53.0298,203.6586,242.6728,117.4099,0,U,46077,999,30531,0.0018723,0.00050044,0.0
STARLINK-1566,2020-055BE,2026-02-09T17:35:54.464064,15.06405139,0.0001263,53.0552,222.1188,88.3284,271.7849,0,U,46079,999,30509,3.7296e-05,2.74e-06,0.0
STARLINK-1568,2020-055BF,2026-02-09T14:43:21.470880,15.43963733,0.0002777,53.0625,166.6562,70.2499,289.8806,0,U,46080,999,30585,0.00076074,0.00034921,0.0
STARLINK-1578,2020-055BH,2026-02-09T17:57:05.354496,15.06462023,0.0001412,53.056,222.0499,116.5514,243.562,0,U,46082,999,30509,0.00060793,8.8e-05,0.0
STARLINK-1579,2020-055BJ,2026-02-09T18:48:51.490656,15.064132,0.0001387,53.0562,221.8805,96.4281,263.6866,0,U,46083,999,30509,-3.2539e-05,-7.66e-06,0.0
STARLINK-1585,2020-057A,2026-02-09T22:00:03.000096,15.69687649,0.0006174,53.046,25.7831,10.9964,208.0345,0,U,46117,999,588,0.0025076,0.0031493,0.0
STARLINK-1593,2020-057C,2026-02-09T22:00:03.000096,15.64228433,0.000439,53.0479,47.6852,355.7099,9.0177,0,U,46119,999,597,0.0026371,0.00263837,0.0
STARLINK-1601,2020-057D,2026-02-09T22:00:03.000096,15.87015364,0.000348,53.0418,37.9079,25.9537,219.8093,0,U,46120,999,591,0.0017146,0.00478012,0.0
STARLINK-1605,2020-057G,2026-02-09T22:42:05.850720,16.21228088,0.0004796,53.0273,336.704,157.2868,202.8383,0,U,46123,999,30462,0.0010986,0.02405571,1.184e-05
STARLINK-1621,2020-057L,2026-02-09T22:00:03.000096,15.66531254,0.0003969,53.0477,21.4682,118.3575,328.9264,0,U,46127,999,592,0.0026328,0.0028967,0.0
STARLINK-1622,2020-057M,2026-02-09T22:00:03.000096,15.56627002,0.0010185,53.0276,359.5769,66.2459,52.5206,0,U,46128,999,585,0.002824,0.00210067,0.0
STARLINK-1623,2020-057N,2026-02-09T22:00:03.000096,15.46735393,0.0010287,53.0543,29.1222,55.9838,33.8117,0,U,46129,999,593,0.0028959,0.00149934,0.0
STARLINK-1624,2020-057P,2026-02-09T03:35:53.234016,15.59120625,0.00027773,53.0494,12.1279,262.7108,97.3589,0,U,46130,999,30403,0.0009849376,0.00078677,0.0
STARLINK-1625,2020-057Q,2026-02-09T22:00:03.000096,15.69891613,0.0005281,53.0517,26.9938,85.6568,175.6472,0,U,46131,999,597,0.0025355,0.00321325,0.0
STARLINK-1596,2020-057AA,2026-02-09T09:03:00.140544,15.41927978,0.00061995,53.0451,5.2355,73.0993,287.0691,0,U,46141,999,30290,0.00075048479,0.0003215,0.0
STARLINK-1597,2020-057AB,2026-02-09T22:00:03.000096,15.50175225,0.0007865,53.0513,70.7142,32.815,358.3926,0,U,46142,999,593,0.0027458,0.00160428,0.0
STARLINK-1606,2020-057AD,2026-02-09T20:00:01.999008,15.56470057,0.0005026,53.0493,32.1733,11.8454,40.0382,0,U,46144,999,588,0.0030409,0.00225006,0.0
STARLINK-1608,2020-057AF,2026-02-09T10:15:35.859168,15.30198216,0.00016607,53.1611,80.5787,64.3267,295.7906,0,U,46146,999,30185,5.2139817e-05,1.185e-05,0.0
STARLINK-1629,2020-057AK,2026-02-09T08:45:03.331296,16.058018,0.0007464,53.0155,4.1993,98.5501,261.6376,0,U,46150,999,30291,0.0013240994,0.00976602,0.00052250201
STARLINK-1642,2020-057AP,2026-02-09T21:42:26.003232,15.99483589,0.0006987,53.0338,12.0514,80.4056,279.7762,0,U,46154,999,30285,0.0019393,0.00983282,0.00047718
STARLINK-1667,2020-057AQ,2026-02-09T20:00:01.999008,15.56353491,0.0010037,53.0285,0.6099,62.4471,352.0768,0,U,46155,999,588,0.0034708,0.00257164,0.0
STARLINK-1545,2020-057AR,2026-02-09T20:00:01.999008,15.54983816,0.000433,53.0488,33.7538,340.7083,9.7552,0,U,46156,999,593,0.0030096,0.00210386,0.0
STARLINK-1587,2020-057AS,2026-02-09T20:00:01.999008,15.76696274,0.0004237,53.0408,357.3375,85.911,298.6067,0,U,46157,999,588,0.0024137,0.00413724,0.0
STARLINK-1595,2020-057AU,2026-02-09T07:42:25.504992,15.44517122,0.0008499,53.0515,72.2255,5.5475,354.5623,0,U,46159,999,30321,0.0023807,0.00113545,0.0
STARLINK-1598,2020-057AV,2026-02-09T10:48:43.435008,15.4559114,0.00025031,53.0552,58.7507,84.8552,275.2739,0,U,46160,999,30340,0.0024011624,0.00118768,0.0
STARLINK-1612,2020-057AZ,2026-02-09T20:00:01.999008,15.6961418,0.0006793,53.0417,350.7216,109.1182,70.3929,0,U,46164,999,597,0.0022455,0.00279962,0.0
STARLINK-1626,2020-057BC,2026-02-09T20:00:01.999008,15.48194259,0.000953,53.0515,68.1901,20.7938,215.4336,0,U,46167,999,587,0.0017135,0.00092447,0.0
STARLINK-1627,2020-057BD,2026-02-09T20:00:01.999008,15.63016352,0.0005685,53.048,2.0514,354.4606,330.816,0,U,46168,999,584,0.0011227,0.00104735,0.0
STARLINK-1633,2020-057BG,2026-02-09T20:00:01.999008,15.5256988,0.0001866,53.0475,33.9065,307.9308,137.9752,0,U,46171,999,573,0.0029515,0.001884,0.0
STARLINK-1635,2020-057BH,2026-02-09T11:16:39.493920,15.55048433,0.00035959,53.0483,34.5096,322.1023,37.9733,0,U,46172,999,30375,0.00091399773,0.00062517,0.0
STARLINK-1640,2020-057BJ,2026-02-09T20:00:01.999008,15.47006749,0.0006902,53.0534,72.8453,29.5447,157.3304,0,U,46173,999,590,0.0032609,0.00170766,0.0
STARLINK-1641,2020-057BK,2026-02-09T08:55:03.072576,15.44269359,0.00025517,53.0521,60.4424,29.584,330.5309,0,U,46174,999,30212,0.001074113,0.00050097,0.0
STARLINK-1654,2020-062B,2026-02-09T20:00:01.999008,15.62192189,0.0006886,53.0442,110.4946,237.8972,173.7852,0,U,46326,999,590,0.0014515,0.00131741,0.0
STARLINK-1686,2020-062D,2026-02-09T20:00:01.999008,15.62122774,0.0008097,53.0447,91.503,211.337,286.0543,0,U,46328,999,595,0.00012436,0.00010604,0.0
STARLINK-1695,2020-062E,2026-02-09T20:00:01.999008,15.48338445,0.0004442,53.0509,110.4822,1.3254,24.7663,0,U,46329,999,588,0.0013093,0.00070603,0.0
STARLINK-1710,2020-062F,2026-02-09T20:00:01.999008,15.86258715,0.0006573,53.0326,60.3778,10.5073,234.7761,0,U,46330,999,590,0.0016994,0.00455786,0.0
STARLINK-1719,2020-062G,2026-02-09T12:31:30.981504,15.52608063,0.00064053,53.0458,114.9606,215.8125,144.2456,0,U,46331,999,30046,0.00086780527,0.00054235,0.0
STARLINK-1723,2020-062J,2026-02-09T20:00:01.999008,15.84403752,0.0001836,53.0418,105.3289,169.941,42.7094,0,U,46333,999,594,0.0012491,0.00300489,0.0
STARLINK-1727,2020-062L,2026-02-09T20:00:01.999008,15.60710473,0.0007974,53.0452,112.8891,237.8944,19.3912,0,U,46335,999,595,0.0015175,0.0013009,0.0
STARLINK-1738,2020-062M,2026-02-09T20:00:01.999008,15.80274341,0.0010723,53.0348,62.6457,3.954,110.1427,0,U,46336,999,600,0.0017207,0.00344294,0.0
STARLINK-1750,2020-062N,2026-02-09T20:00:01.999008,15.85990211,0.0005348,53.0359,73.7155,28.0765,97.598,0,U,46337,999,585,0.0015888,0.00418606,0.0
STARLINK-1752,2020-062P,2026-02-09T20:00:01.999008,15.7521712,0.0004593,53.0415,107.4579,237.8599,262.756,0,U,46338,999,587,0.0013968,0.00219003,0.0
STARLINK-1759,2020-062R,2026-02-09T20:00:01.999008,15.53346714,0.0005012,53.0245,105.6858,303.6534,173.4964,0,U,46340,999,593,0.0014687,0.00095082,0.0
STARLINK-1762,2020-062T,2026-02-09T20:00:01.999008,15.29347845,0.0001426,53.1538,140.3476,77.4255,215.868,0,U,46342,999,561,9.234e-05,2.309e-05,0.0
STARLINK-1764,2020-062U,2026-02-09T20:00:01.999008,15.57650972,0.0005595,53.0453,93.317,234.4385,122.662,0,U,46343,999,594,0.001813,0.00138497,0.0
STARLINK-1765,2020-062V,2026-02-09T20:00:01.999008,15.73228452,0.0002508,53.0427,81.5207,6.2837,64.1533,0,U,46344,999,598,0.0016104,0.00232075,0.0
STARLINK-1547,2020-062Y,2026-02-09T20:00:01.999008,15.56578492,0.0006558,53.0408,54.5684,24.9272,279.4422,0,U,46347,999,589,0.0024906,0.00184058,0.0
STARLINK-1553,2020-062Z,2026-02-09T14:02:11.712192,15.35257066,0.0004513,53.0384,78.9608,69.5024,290.6461,0,U,46348,999,30097,0.00059122,0.00020209,0.0
STARLINK-1575,2020-062AA,2026-02-09T20:00:01.999008,15.69633063,0.0009699,53.0333,41.8918,52.2682,217.0075,0,U,46349,999,592,0.0024364,0.00305327,0.0
STARLINK-1646,2020-062AC,2026-02-09T16:07:11.281440,15.49377592,0.0004287,53.0486,110.1353,10.0751,350.0342,0,U,46351,999,30055,0.0018521,0.00104227,0.0
STARLINK-1653,2020-062AD,2026-02-09T15:28:07.037760,15.5285505,0.0008806,53.0466,98.1779,202.6135,157.4487,0,U,46352,999,30071,0.00070418,0.00044292,0.0
STARLINK-1656,2020-062AE,2026-02-09T20:00:01.999008,15.48160875,5.71e-05,53.0502,133.1445,82.7244,79.2144,0,U,46353,999,589,0.0035432,0.00193643,0.0
STARLINK-1657,2020-062AF,2026-02-09T20:00:01.999008,15.70656506,0.0006033,53.0465,108.2908,209.9754,23.7813,0,U,46354,999,590,0.0014024,0.0018017,0.0
STARLINK-1661,2020-062AG,2026-02-09T20:00:01.999008,15.29355164,0.0001441,53.1536,140.3344,85.1334,255.8353,0,U,46355,999,556,0.00021332,5.804e-05,0.0
STARLINK-1665,2020-062AH,2026-02-09T20:00:01.999008,15.56317467,0.0005305,53.0446,112.5022,236.6506,128.8052,0,U,46356,999,590,0.0014452,0.00104482,0.0
STARLINK-1666,2020-062AJ,2026-02-09T15:39:55.572192,15.51519745,0.0004572,53.0499,109.8177,2.6574,357.4458,0,U,46357,999,30054,0.0015543,0.00094205,0.0
STARLINK-1707,2020-062AL,2026-02-09T20:00:01.999008,15.56101886,0.0005639,53.029,50.3444,31.1192,252.2251,0,U,46359,999,578,0.0027098,0.00197066,0.0
STARLINK-1726,2020-062AP,2026-02-09T20:00:01.999008,15.74799339,0.0008559,53.0428,40.9824,44.9308,168.0295,0,U,46362,999,587,0.0022942,0.00360025,0.0
STARLINK-1651,2020-062AT,2026-02-09T20:00:01.999008,15.86072345,0.0006512,53.0351,49.011,55.674,85.0222,0,U,46366,999,600,0.0018676,0.00498876,0.0
STARLINK-1724,2020-062BC,2026-02-09T09:07:05.411136,15.47215344,0.00033142,53.0334,63.1122,318.0832,41.992,0,U,46375,999,30117,0.0016413762,0.00085367,0.0
STARLINK-1742,2020-062BD,2026-02-09T20:00:01.999008,15.69472123,0.0012057,53.03,34.8623,36.5502,118.8772,0,U,46376,999,597,0.0023787,0.00296149,0.0
STARLINK-1769,2020-062BK,2026-02-10T00:04:49.216224,16.09577589,0.0007062,53.0265,33.6126,89.4621,270.7221,0,U,46382,999,30164,0.0012271,0.01145366,0.00080785
STARLINK-1770,2020-062BL,2026-02-09T20:00:01.999008,15.587518,0.000264,53.0433,91.7104,211.5376,182.9296,0,U,46383,999,596,0.0012811,0.00101351,0.0
STARLINK-1771,2020-062BM,2026-02-09T16:49:06.038112,15.42671931,0.0004459,53.0417,119.1692,196.6898,163.3961,0,U,46384,999,30041,0.0013731,0.00060876,0.0
STARLINK-1648,2020-070B,2026-02-09T20:00:01.999008,15.74028214,0.0011816,53.0491,266.1231,137.3957,295.0302,0,U,46533,999,598,0.0014708,0.00219769,0.0
STARLINK-1663,2020-070D,2026-02-09T20:00:01.999008,15.57878476,0.0009307,53.0462,271.3751,98.6474,35.9344,0,U,46535,999,590,0.0016591,0.00127762,0.0
STARLINK-1672,2020-070F,2026-02-09T19:30:53.574048,15.49428979,0.0002604,53.0498,272.6978,55.1936,304.9316,0,U,46537,999,29571,0.00068389,0.00037938,0.0
STARLINK-1678,2020-070G,2026-02-09T18:40:35.843232,15.59255772,0.0005251,53.0445,247.9134,136.8469,223.2955,0,U,46538,999,29605,0.00078811,0.00063079,0.0
STARLINK-1687,2020-070K,2026-02-09T20:00:01.999008,15.84916033,0.0003623,53.0397,233.9731,274.3029,36.1121,0,U,46541,999,589,0.0016774,0.00419597,0.0
STARLINK-1664,2020-070X,2026-02-09T19:45:10.205856,15.34509658,0.0006568,53.0515,263.8718,135.1623,224.9909,0,U,46553,999,29583,0.0023462,0.00080069,0.0
STARLINK-1676,2020-070AA,2026-02-09T19:28:02.426880,15.45796356,0.0006915,53.0487,278.533,101.026,259.1524,0,U,46556,999,29563,0.0020511,0.00101953,0.0
STARLINK-1679,2020-070AB,2026-02-09T19:35:41.468352,15.5159569,0.0011921,53.0511,258.8688,128.3047,231.9035,0,U,46557,999,29590,0.0022342,0.00137038,0.0
STARLINK-1680,2020-070AC,2026-02-09T20:00:01.999008,15.65806695,0.0003809,53.0452,247.6176,141.1762,97.0935,0,U,46558,999,591,0.0019541,0.00206556,0.0
STARLINK-1681,2020-070AD,2026-02-09T20:00:01.999008,15.66925,0.0006361,53.0523,212.6362,217.4469,50.1397,0,U,46559,999,586,0.0023605,0.00263071,0.0
STARLINK-1714,2020-070AG,2026-02-09T20:02:08.155968,15.44834823,0.0009276,53.048,249.4203,126.1381,234.0484,0,U,46562,999,29604,0.002419,0.00116716,0.0
STARLINK-1730,2020-070AH,2026-02-08T23:51:43.974144,15.39141182,0.00053444,53.0341,258.3852,146.1215,214.013,0,U,46563,999,29584,0.0022505964,0.00089305,0.0
STARLINK-1733,2020-070AJ,2026-02-09T20:00:01.999008,15.64778734,0.0009033,53.0461,245.1216,117.6931,338.5786,0,U,46564,999,590,0.001903,0.00193007,0.0
STARLINK-1735,2020-070AK,2026-02-09T18:50:18.214656,15.55556489,0.0012857,53.0457,254.4648,113.8436,246.3923,0,U,46565,999,29596,0.00072669,0.00050632,0.0
STARLINK-1741,2020-070AM,2026-02-09T18:54:45.525024,15.56747244,0.0010835,53.0452,253.6145,112.8398,247.3758,0,U,46567,999,29598,0.0007701,0.00056107,0.0
STARLINK-1531,2020-070AS,2026-02-09T01:46:41.187648,15.54266946,0.00144828,53.0582,278.6845,124.5407,235.6972,0,U,46572,999,29556,0.0018544357,0.00125214,0.0
STARLINK-1677,2020-070AW,2026-02-09T18:49:08.984064,15.53434357,0.0009496,53.0441,259.9197,117.8202,242.3771,0,U,46576,999,29589,0.0017208,0.00112223,0.0
STARLINK-1683,2020-070AY,2026-02-09T20:00:01.999008,15.69536564,0.0004928,53.0149,210.418,215.6255,303.8695,0,U,46578,999,591,0.0022241,0.00276158,0.0
STARLINK-1712,2020-070BB,2026-02-09T20:00:01.999008,15.78564812,0.0009489,53.0381,222.0476,171.5275,325.2307,0,U,46581,999,589,0.0020892,0.00388622,0.0
STARLINK-1728,2020-070BC,2026-02-09T19:09:20.765664,15.46844041,0.0010314,53.0449,259.1813,109.5335,250.6787,0,U,46582,999,29590,0.0022584,0.00116778,0.0
STARLINK-1736,2020-070BF,2026-02-09T20:00:01.999008,15.59481662,0.0008504,53.0457,252.3616,113.2067,71.3399,0,U,46585,999,595,0.0020353,0.00167434,0.0
STARLINK-1746,2020-070BJ,2026-02-09T20:00:01.999008,15.63061042,0.001081,53.0448,252.4091,97.8723,236.4196,0,U,46588,999,589,0.00033056,0.00030287,0.0
STARLINK-1716,2020-073C,2026-02-09T20:00:01.999008,15.56727696,2.22e-05,53.0502,336.8978,144.5385,317.1588,0,U,46672,999,594,0.0021449,0.00158713,0.0
STARLINK-1718,2020-073E,2026-02-09T20:00:01.999008,15.4925414,0.0002936,53.055,2.0517,105.3799,1.1766,0,U,46674,999,581,0.003656,0.00208013,0.0
STARLINK-1775,2020-073M,2026-02-09T20:00:01.999008,15.67226499,0.0006157,53.0496,348.7009,55.3352,206.9368,0,U,46681,999,586,0.0023027,0.00259653,0.0
STARLINK-1781,2020-073R,2026-02-09T20:00:01.999008,15.49996646,0.0001446,53.0556,17.4449,97.35,308.782,0,U,46685,999,583,0.0021514,0.00124115,0.0
STARLINK-1784,2020-073T,2026-02-09T20:00:01.999008,15.54782423,0.0007078,53.0494,322.0234,118.7818,85.5161,0,U,46687,999,593,0.001851,0.00126981,0.0
STARLINK-1788,2020-073V,2026-02-09T06:53:58.405920,15.55875491,0.0005579,53.049,356.5603,50.5732,309.5772,0,U,46689,999,29427,0.000949,0.0006701,0.0
