OBJECT_NAME,OBJECT_ID,anomaly_score,anomaly_factors,ECCENTRICITY,INCLINATION,BSTAR,MEAN_MOTION
STARLINK-4314,2022-077P,1,INCLINATION=HIGH (97.602400 > 83.857200),0.0001648,97.6024,0.0001333,15.05659664
STARLINK-4316,2022-099G,1,INCLINATION=HIGH (97.603300 > 83.857200),8.53e-05,97.6033,6.7586e-05,15.05638943
STARLINK-4317,2022-077R,1,INCLINATION=HIGH (97.603500 > 83.857200),0.0001757,97.6035,-0.00073661,15.04839227
STARLINK-4319,2022-077AT,1,INCLINATION=HIGH (97.602100 > 83.857200),9.9e-05,97.6021,-1.5658e-05,15.05624943
STARLINK-4320,2022-077S,1,INCLINATION=HIGH (97.600600 > 83.857200),3.47e-05,97.6006,-4.7995e-05,15.01256578
STARLINK-4321,2022-077AR,1,INCLINATION=HIGH (97.602900 > 83.857200),0.0001189,97.6029,6.0974e-05,15.01261897
STARLINK-4322,2022-077AM,1,INCLINATION=HIGH (97.604900 > 83.857200),0.0002109,97.6049,3.6864e-05,15.01262673
STARLINK-4323,2022-077AC,1,INCLINATION=HIGH (97.601900 > 83.857200),0.0003673,97.6019,9.6235e-05,15.01265586
STARLINK-4324,2022-077AU,1,INCLINATION=HIGH (97.602300 > 83.857200),0.0001532,97.6023,-6.7015e-06,15.05647555
STARLINK-4325,2022-077AB,1,INCLINATION=HIGH (97.602200 > 83.857200),0.0001379,97.6022,-6.6708e-05,15.05640745
STARLINK-4326,2022-077AQ,1,INCLINATION=HIGH (97.604500 > 83.857200),6.94e-05,97.6045,3.6302e-05,15.01261235
STARLINK-4327,2022-077AN,1,INCLINATION=HIGH (97.602000 > 83.857200),0.0002193,97.602,-0.0001252,15.05639789
STARLINK-4328,2022-077AE,1,INCLINATION=HIGH (97.602800 > 83.857200),0.0001382,97.6028,2.5885e-05,15.0564968
STARLINK-4330,2022-077AP,1,INCLINATION=HIGH (97.602100 > 83.857200),0.0001515,97.6021,-1.1349e-05,15.05643685
STARLINK-4331,2022-077D,1,INCLINATION=HIGH (97.601100 > 83.857200),0.0002062,97.6011,-0.00014885,15.0563157
STARLINK-4332,2022-084B,1,INCLINATION=HIGH (97.602600 > 83.857200),6.349e-05,97.6026,1.8509556e-05,15.05646623
STARLINK-4333,2022-077AX,1,INCLINATION=HIGH (97.602400 > 83.857200),0.0002229,97.6024,4.6016e-05,15.01263453
STARLINK-4334,2022-105T,1,INCLINATION=HIGH (97.603100 > 83.857200),0.00022,97.6031,5.7918e-05,15.0564943
STARLINK-4335,2022-084AC,1,INCLINATION=HIGH (97.602900 > 83.857200),6.438e-05,97.6029,0.00013742049,15.05634202
STARLINK-4336,2022-077J,1,INCLINATION=HIGH (97.602000 > 83.857200),0.0003375,97.602,5.1892e-07,15.01260914
STARLINK-4337,2022-077L,1,INCLINATION=HIGH (97.602300 > 83.857200),0.0001434,97.6023,-9.6774e-06,15.01257848
STARLINK-4338,2022-077N,1,INCLINATION=HIGH (97.602900 > 83.857200),0.000124,97.6029,9.9425e-05,15.05653672
STARLINK-4339,2022-077M,1,INCLINATION=HIGH (97.602400 > 83.857200),0.0001582,97.6024,3.133e-06,15.05646597
STARLINK-4340,2022-099AF,1,INCLINATION=HIGH (97.603300 > 83.857200),1.69e-05,97.6033,6.9006e-05,15.0565123
STARLINK-4341,2022-077K,1,INCLINATION=HIGH (97.602100 > 83.857200),0.0002306,97.6021,7.005e-06,15.01260612
STARLINK-4342,2022-077AD,1,INCLINATION=HIGH (97.602600 > 83.857200),7.47e-05,97.6026,0.00010496,15.0564706
STARLINK-4343,2022-077H,1,INCLINATION=HIGH (97.603000 > 83.857200),0.0001484,97.603,-1.1167e-06,15.05648759
STARLINK-4344,2022-077AF,1,INCLINATION=HIGH (97.602900 > 83.857200),0.0001295,97.6029,2.7604e-05,15.05646468
STARLINK-4345,2022-077G,1,INCLINATION=HIGH (97.602200 > 83.857200),8.35e-05,97.6022,8.8959e-05,15.01254462
STARLINK-4346,2022-077AG,1,INCLINATION=HIGH (97.638300 > 83.857200),0.000474,97.6383,0.00031046,15.2050565
STARLINK-4347,2022-077AK,1,INCLINATION=HIGH (97.603300 > 83.857200),0.0002642,97.6033,2.7412e-05,15.01260238
STARLINK-4348,2022-077AJ,1,INCLINATION=HIGH (97.604700 > 83.857200),0.0001277,97.6047,0.0032365,15.03831554
STARLINK-4349,2022-077B,1,INCLINATION=HIGH (97.601200 > 83.857200),0.0001608,97.6012,0.001126,15.8332513
STARLINK-4350,2022-077C,1,INCLINATION=HIGH (97.602700 > 83.857200),0.0001541,97.6027,6.0085e-06,15.05647885
STARLINK-4351,2022-084E,1,INCLINATION=HIGH (97.603400 > 83.857200),0.00022201,97.6034,1.8068217e-05,15.01256812
STARLINK-4352,2022-077E,1,INCLINATION=HIGH (97.602100 > 83.857200),0.0001476,97.6021,7.1183e-05,15.01256685
STARLINK-4353,2022-084AB,1,INCLINATION=HIGH (97.603000 > 83.857200),7.448e-05,97.603,4.087086e-06,15.01261098
STARLINK-4355,2022-077F,1,INCLINATION=HIGH (97.602600 > 83.857200),0.0001796,97.6026,4.9545e-05,15.05645399
STARLINK-4356,2022-084AM,1,INCLINATION=HIGH (97.604000 > 83.857200),0.0003253,97.604,0.00016219,15.01270861
STARLINK-4357,2022-105Q,1,INCLINATION=HIGH (97.602400 > 83.857200),0.000277,97.6024,1.2131e-05,15.05646924
STARLINK-4358,2022-084AN,1,INCLINATION=HIGH (97.602700 > 83.857200),8.334e-05,97.6027,4.8020031e-05,15.05646656
STARLINK-4359,2022-084AP,1,INCLINATION=HIGH (97.605100 > 83.857200),9.181e-05,97.6051,2.2225326e-05,15.01260974
STARLINK-4360,2022-099T,1,INCLINATION=HIGH (97.605200 > 83.857200),2.55e-05,97.6052,6.3997e-05,15.01263108
STARLINK-4361,2022-099AE,1,INCLINATION=HIGH (97.644000 > 83.857200),0.0001759,97.644,0.0016625,15.92016498
STARLINK-4362,2022-077A,1,INCLINATION=HIGH (97.601900 > 83.857200),0.0002668,97.6019,4.2876e-05,15.01262132
STARLINK-4363,2022-084AH,1,INCLINATION=HIGH (97.603100 > 83.857200),0.000226,97.6031,-2.6193e-05,15.01255149
STARLINK-4364,2022-084AT,1,INCLINATION=HIGH (97.604100 > 83.857200),5.632e-05,97.6041,4.4994461e-05,15.05649157
STARLINK-4365,2022-084AR,1,INCLINATION=HIGH (97.604500 > 83.857200),5.446e-05,97.6045,3.9717343e-05,15.01260303
STARLINK-4366,2022-084AQ,1,INCLINATION=HIGH (97.602100 > 83.857200),0.0001407,97.6021,1.5568e-05,15.05641306
STARLINK-4367,2022-084AS,1,INCLINATION=HIGH (97.602400 > 83.857200),0.00010602,97.6024,-2.964185e-06,15.05645837
STARLINK-4368,2022-084AX,1,INCLINATION=HIGH (97.605400 > 83.857200),0.00011064,97.6054,5.1000965e-05,15.01261333
STARLINK-4369,2022-084C,1,INCLINATION=HIGH (97.602700 > 83.857200),0.0002524,97.6027,2.4488206e-05,15.01260496
STARLINK-4370,2022-084AU,1,INCLINATION=HIGH (97.602000 > 83.857200),3.22e-05,97.602,9.3946e-05,15.05666028
STARLINK-4371,2022-084AV,1,INCLINATION=HIGH (97.606600 > 83.857200),0.00012315,97.6066,7.7471487e-05,15.01263544
STARLINK-4372,2022-084AW,1,INCLINATION=HIGH (97.604500 > 83.857200),0.00018187,97.6045,3.2533595e-05,15.01260492
STARLINK-4373,2022-084AG,1,INCLINATION=HIGH (97.602600 > 83.857200),0.0001446,97.6026,1.8303e-05,15.05644698
STARLINK-4374,2022-105E,1,INCLINATION=HIGH (97.603300 > 83.857200),4.78e-05,97.6033,-0.00029922642,15.01279512
STARLINK-4375,2022-084D,1,INCLINATION=HIGH (97.604100 > 83.857200),3.005e-05,97.6041,1.4105123e-05,15.05649113
STARLINK-4376,2022-084AD,1,INCLINATION=HIGH (97.603300 > 83.857200),0.00013732,97.6033,-1.4197191e-05,15.01260265
STARLINK-4377,2022-084AJ,1,INCLINATION=HIGH (97.603700 > 83.857200),0.00018306,97.6037,1.2660668e-05,15.01255482
STARLINK-4380,2022-105C,1,INCLINATION=HIGH (97.603200 > 83.857200),2.696e-05,97.6032,-0.00010637538,15.01266165
STARLINK-4382,2022-084F,1,INCLINATION=HIGH (97.602600 > 83.857200),0.00011434,97.6026,1.5549463e-05,15.05645285
STARLINK-4383,2022-099J,1,INCLINATION=HIGH (97.602700 > 83.857200),0.0001454,97.6027,2.4525e-05,15.0564629
STARLINK-4384,2022-084AF,1,INCLINATION=HIGH (97.603900 > 83.857200),9.789e-05,97.6039,0.0001298418,15.05646651
STARLINK-4385,2022-084K,1,INCLINATION=HIGH (97.602300 > 83.857200),0.0002922,97.6023,2.3103e-05,15.01261329
STARLINK-4386,2022-105B,1,INCLINATION=HIGH (97.602600 > 83.857200),0.00020605,97.6026,-5.465047e-06,15.05649181
STARLINK-4387,2022-099AB,1,INCLINATION=HIGH (97.603600 > 83.857200),2.29e-05,97.6036,1.7837e-05,15.05646625
STARLINK-4388,2022-105D,1,INCLINATION=HIGH (97.603200 > 83.857200),0.0002255,97.6032,-1.298e-05,15.05645627
STARLINK-4389,2022-099L,1,INCLINATION=HIGH (97.601700 > 83.857200),0.0002149,97.6017,4.3007e-05,15.01268912
STARLINK-4390,2022-105F,1,INCLINATION=HIGH (97.602500 > 83.857200),0.0001556,97.6025,-1.1088e-05,15.01261887
STARLINK-4391,2022-084A,1,INCLINATION=HIGH (97.602400 > 83.857200),8.829e-05,97.6024,-4.8108344e-05,15.05642912
STARLINK-4392,2022-099AA,1,INCLINATION=HIGH (97.602500 > 83.857200),0.0002451,97.6025,5.9442e-05,15.01262812
STARLINK-4393,2022-099F,1,INCLINATION=HIGH (97.601600 > 83.857200),0.000186,97.6016,6.6793e-06,15.01261301
STARLINK-4394,2022-099C,1,INCLINATION=HIGH (97.603300 > 83.857200),0.0001541,97.6033,1.8702e-06,15.0565762
STARLINK-4395,2022-084L,1,INCLINATION=HIGH (97.604300 > 83.857200),8.56e-05,97.6043,0.00020913,15.05650916
STARLINK-4397,2022-084S,1,INCLINATION=HIGH (97.603100 > 83.857200),0.0001663,97.6031,-7.7425e-05,15.05639364
STARLINK-4398,2022-099B,1,INCLINATION=HIGH (97.602800 > 83.857200),0.0002794,97.6028,0.0021314,15.01482283
STARLINK-4399,2022-099E,1,INCLINATION=HIGH (97.603500 > 83.857200),0.0001233,97.6035,4.0195e-05,15.05646868
STARLINK-44,2019-029AC,1,ECCENTRICITY=HIGH (0.000612 > 0.000535),0.0006119,52.9831,0.0024119,16.35234008
STARLINK-4400,2022-099D,1,INCLINATION=HIGH (97.602600 > 83.857200),0.0002089,97.6026,7.1654e-05,15.01255529
STARLINK-4402,2022-099AW,1,INCLINATION=HIGH (97.602400 > 83.857200),0.0003394,97.6024,-1.3792e-05,15.01261815
STARLINK-4403,2022-084J,1,INCLINATION=HIGH (97.601900 > 83.857200),0.00034925,97.6019,2.3909551e-05,15.01261142
STARLINK-4404,2022-084G,1,INCLINATION=HIGH (97.611400 > 83.857200),0.0001517,97.6114,0.0017763,15.91187281
STARLINK-4405,2022-084N,1,INCLINATION=HIGH (97.601800 > 83.857200),0.00011566,97.6018,0.00027506709,15.05654638
STARLINK-4406,2022-105V,1,INCLINATION=HIGH (97.602300 > 83.857200),0.0002258,97.6023,-0.00024405,15.0564984
STARLINK-4407,2022-084H,1,INCLINATION=HIGH (97.611400 > 83.857200),0.0003163,97.6114,0.0017399,15.91980074
STARLINK-4408,2022-084T,1,INCLINATION=HIGH (97.603400 > 83.857200),0.00010076,97.6034,3.0032891e-05,15.05646775
STARLINK-4409,2022-084Q,1,INCLINATION=HIGH (97.603300 > 83.857200),6.01e-05,97.6033,1.8067e-05,15.05644077
STARLINK-4410,2022-084R,1,INCLINATION=HIGH (97.602300 > 83.857200),0.0001571,97.6023,-1.1871e-05,15.01258974
STARLINK-4411,2022-084P,1,INCLINATION=HIGH (97.603900 > 83.857200),0.0001323,97.6039,4.0365255e-05,15.05647482
STARLINK-4412,2022-099N,1,INCLINATION=HIGH (97.602300 > 83.857200),0.0001935,97.6023,-5.0785e-06,15.01261901
STARLINK-4413,2022-084U,1,INCLINATION=HIGH (97.603200 > 83.857200),0.0001359,97.6032,-9.6715e-06,15.01260001
STARLINK-4414,2022-084AA,1,INCLINATION=HIGH (97.603300 > 83.857200),0.00030926,97.6033,2.80203e-07,15.0125978
STARLINK-4415,2022-099A,1,INCLINATION=HIGH (97.603900 > 83.857200),3.98e-05,97.6039,3.0039e-06,15.05655174
STARLINK-4416,2022-084Z,1,INCLINATION=HIGH (97.603800 > 83.857200),7.983e-05,97.6038,7.6374628e-05,15.05651854
STARLINK-4417,2022-084M,1,INCLINATION=HIGH (97.602800 > 83.857200),6.48e-05,97.6028,-2.1513e-05,15.05647459
STARLINK-4420,2022-105G,1,INCLINATION=HIGH (97.602600 > 83.857200),0.0002266,97.6026,2.4053e-05,15.05645832
STARLINK-4421,2022-099Z,1,INCLINATION=HIGH (97.602900 > 83.857200),0.0001011,97.6029,7.0082e-05,15.05651859
STARLINK-4423,2022-084W,1,INCLINATION=HIGH (97.603000 > 83.857200),9.035e-05,97.603,0.0012696619,15.01385741
STARLINK-4424,2022-105AK,1,INCLINATION=HIGH (97.602500 > 83.857200),0.0001579,97.6025,3.0839e-06,15.01261882
STARLINK-4425,2022-084V,1,INCLINATION=HIGH (97.602400 > 83.857200),0.00032498,97.6024,5.563133e-06,15.01260643
STARLINK-4426,2022-099V,1,INCLINATION=HIGH (97.603100 > 83.857200),5.61e-05,97.6031,-6.6867e-05,15.05656193
STARLINK-4427,2022-084X,1,INCLINATION=HIGH (97.602800 > 83.857200),0.0001879,97.6028,1.2877e-05,15.01258733
STARLINK-4428,2022-105AA,1,INCLINATION=HIGH (97.601900 > 83.857200),0.0002802,97.6019,0.00010989,15.0125674
STARLINK-4429,2022-099AG,1,INCLINATION=HIGH (97.603300 > 83.857200),7.44e-05,97.6033,0.00011591,15.01263863
STARLINK-4430,2022-099W,1,INCLINATION=HIGH (97.604000 > 83.857200),0.0003356,97.604,6.0232e-05,15.0126211
STARLINK-4431,2022-099X,1,INCLINATION=HIGH (97.602100 > 83.857200),0.0003562,97.6021,0.00013884,15.01255708
STARLINK-4432,2022-099Y,1,INCLINATION=HIGH (97.602200 > 83.857200),9.26e-05,97.6022,4.5608e-05,15.05641907
STARLINK-4433,2022-099P,1,INCLINATION=HIGH (97.601900 > 83.857200),0.0003979,97.6019,-6.5712e-05,15.01251121
STARLINK-4434,2022-099AN,1,INCLINATION=HIGH (97.601100 > 83.857200),0.0003733,97.6011,2.7437e-05,15.01261131
STARLINK-4435,2022-099AP,1,INCLINATION=HIGH (97.601800 > 83.857200),4.33e-05,97.6018,4.9497e-05,15.05647915
STARLINK-4436,2022-099Q,1,INCLINATION=HIGH (97.602800 > 83.857200),4.02e-05,97.6028,5.8669e-05,15.05651923
STARLINK-4437,2022-099AT,1,INCLINATION=HIGH (97.602200 > 83.857200),6.73e-05,97.6022,-1.3107e-05,15.05645409
STARLINK-4438,2022-105AL,1,INCLINATION=HIGH (97.603300 > 83.857200),0.0001845,97.6033,2.1196e-05,15.0564974
STARLINK-4439,2022-099AK,1,INCLINATION=HIGH (97.602400 > 83.857200),0.0001275,97.6024,1.3677e-05,15.05644719
STARLINK-4440,2022-105Z,1,INCLINATION=HIGH (97.601900 > 83.857200),0.0003162,97.6019,0.00022387,15.01247156
STARLINK-4442,2022-099R,1,INCLINATION=HIGH (97.604300 > 83.857200),0.0001398,97.6043,5.36e-07,15.05651331
STARLINK-4443,2022-099AV,1,INCLINATION=HIGH (97.604800 > 83.857200),4.31e-05,97.6048,4.5667e-05,15.05648502
STARLINK-4445,2022-099K,1,INCLINATION=HIGH (97.602300 > 83.857200),0.0004328,97.6023,-6.8128e-05,15.01267322
STARLINK-4447,2022-099H,1,INCLINATION=HIGH (97.601700 > 83.857200),7.46e-05,97.6017,-5.5718e-06,15.01258389
STARLINK-4448,2022-099AR,1,INCLINATION=HIGH (97.602600 > 83.857200),0.0002351,97.6026,-1.9135e-05,15.01267209
STARLINK-4450,2022-099AC,1,INCLINATION=HIGH (97.603000 > 83.857200),8.95e-05,97.603,4.2003e-05,15.01264182
STARLINK-4452,2022-105L,1,INCLINATION=HIGH (97.603400 > 83.857200),0.0002554,97.6034,3.9682e-06,15.0564029
STARLINK-4453,2022-099AJ,1,INCLINATION=HIGH (97.603300 > 83.857200),0.0001759,97.6033,4.9928e-05,15.01259727
STARLINK-4454,2022-099AL,1,INCLINATION=HIGH (97.603500 > 83.857200),4.55e-05,97.6035,-2.0508e-05,15.05646275
STARLINK-4455,2022-099AM,1,INCLINATION=HIGH (97.603700 > 83.857200),0.0001028,97.6037,1.9367e-05,15.05645708
STARLINK-4456,2022-105AB,1,INCLINATION=HIGH (97.602400 > 83.857200),0.0002199,97.6024,4.4972e-05,15.05645476
STARLINK-4457,2022-105R,1,INCLINATION=HIGH (97.603500 > 83.857200),0.0002063,97.6035,3.478e-05,15.05646107
STARLINK-4458,2022-105W,1,INCLINATION=HIGH (97.602400 > 83.857200),0.00025058,97.6024,1.7780896e-05,15.05648569
STARLINK-4459,2022-105Y,1,INCLINATION=HIGH (97.603500 > 83.857200),0.0002172,97.6035,4.7589e-05,15.05645907
STARLINK-4461,2022-099AQ,1,INCLINATION=HIGH (97.631800 > 83.857200),0.0001121,97.6318,0.0015245,15.91656695
STARLINK-4464,2022-105X,1,INCLINATION=HIGH (97.605000 > 83.857200),0.0002085,97.605,7.4574e-05,15.01264163
STARLINK-4465,2022-099AH,1,INCLINATION=HIGH (97.638500 > 83.857200),0.0001557,97.6385,0.00062023,15.89686375
STARLINK-4466,2022-105J,1,INCLINATION=HIGH (97.603300 > 83.857200),0.0001065,97.6033,0.00014925,15.01255036
STARLINK-4467,2022-105AQ,1,INCLINATION=HIGH (97.602800 > 83.857200),0.0002395,97.6028,0.00051042,15.01280908
STARLINK-4469,2022-105K,1,INCLINATION=HIGH (97.627300 > 83.857200),0.0002201,97.6273,0.0019225,15.88900991
STARLINK-4470,2022-105H,1,INCLINATION=HIGH (97.604000 > 83.857200),0.0001967,97.604,1.9912e-05,15.05639916
STARLINK-4471,2022-105S,1,INCLINATION=HIGH (97.602200 > 83.857200),0.00023033,97.6022,0.00013256304,15.05629556
STARLINK-4472,2022-105P,1,INCLINATION=HIGH (97.603600 > 83.857200),5.27e-05,97.6036,6.4566e-05,15.01261277
STARLINK-4473,2022-105N,1,INCLINATION=HIGH (97.605100 > 83.857200),0.0002717,97.6051,0.00012571,15.01261401
STARLINK-4488,2022-101H,1,ECCENTRICITY=HIGH (0.001256 > 0.000535),0.0012558,53.1735,0.0001,16.46737672
STARLINK-45,2019-029AB,1,ECCENTRICITY=HIGH (0.000941 > 0.000535),0.0009412,52.9913,0.0021111,16.38652946
STARLINK-4516,2022-101Y,1,ECCENTRICITY=HIGH (0.000715 > 0.000535),0.0007152,53.1994,0.0031358,16.36419611
STARLINK-4529,2022-097BB,1,ECCENTRICITY=HIGH (0.001370 > 0.000535),0.0013705,53.206,0.0022983,16.34243194
STARLINK-4537,2022-097V,1,ECCENTRICITY=HIGH (0.000668 > 0.000535),0.00066816,53.1962,0.00051109879,16.4172062
STARLINK-4540,2022-097AS,1,ECCENTRICITY=HIGH (0.000677 > 0.000535),0.000677,53.2051,0.00054924,16.34608211
STARLINK-4541,2022-097AR,1,ECCENTRICITY=HIGH (0.000833 > 0.000535),0.0008326,53.2071,0.0031713,16.31694957
STARLINK-4560,2022-105AV,1,INCLINATION=HIGH (97.603400 > 83.857200),0.0001958,97.6034,4.809e-05,15.05639343
STARLINK-4566,2022-105AX,1,INCLINATION=HIGH (97.603800 > 83.857200),0.0002487,97.6038,-3.0169e-05,15.05641599
STARLINK-4569,2022-105AR,1,INCLINATION=HIGH (97.603500 > 83.857200),0.0002049,97.6035,-0.00013597,15.0566309
STARLINK-4570,2022-105AU,1,INCLINATION=HIGH (97.602200 > 83.857200),0.0003294,97.6022,4.7268e-05,15.012593
STARLINK-4571,2022-105AS,1,INCLINATION=HIGH (97.602800 > 83.857200),0.00014096,97.6028,1.1531772e-05,15.01259724
STARLINK-4572,2022-105AW,1,INCLINATION=HIGH (97.618500 > 83.857200),0.00018334,97.6185,0.00029165204,15.21032701
STARLINK-4578,2022-125B,1,BSTAR=HIGH (0.009322 > 0.004463),0.0002299,53.2176,0.0093223,15.65072736
STARLINK-4579,2022-105AF,1,INCLINATION=HIGH (97.603500 > 83.857200),0.0002004,97.6035,2.5961e-06,15.05651026
STARLINK-4587,2022-104AZ,1,ECCENTRICITY=HIGH (0.000635 > 0.000535),0.00063475,53.204,0.00018416967,16.48242807
STARLINK-46,2019-029M,1,ECCENTRICITY=HIGH (0.002696 > 0.000535),0.0026963,52.9662,0.00076906,16.40063924
STARLINK-4601,2022-104AF,1,ECCENTRICITY=HIGH (0.000692 > 0.000535),0.0006924,53.1951,0.00056948,16.41299491
STARLINK-4604,2022-104AG,1,ECCENTRICITY=HIGH (0.000645 > 0.000535),0.0006454,53.2027,0.00054875,16.42326242
STARLINK-4614,2022-107AT,1,ECCENTRICITY=HIGH (0.000869 > 0.000535),0.0008688,53.2029,0.0013347,16.350743
STARLINK-4617,2022-105AD,1,INCLINATION=HIGH (97.602500 > 83.857200),0.0002064,97.6025,5.4353e-05,15.0564273
STARLINK-4620,2022-105AC,1,INCLINATION=HIGH (97.601200 > 83.857200),0.0004051,97.6012,5.8618e-05,15.01262129
STARLINK-4621,2022-105AE,1,INCLINATION=HIGH (97.601500 > 83.857200),0.000334,97.6015,0.00042144,15.01291199
STARLINK-4622,2022-105A,1,INCLINATION=HIGH (97.603000 > 83.857200),8.319e-05,97.603,-2.8452937e-05,15.01259699
STARLINK-4624,2022-105AN,1,INCLINATION=HIGH (97.604600 > 83.857200),0.0003206,97.6046,-4.8499e-05,15.01269289
STARLINK-4625,2022-105AM,1,INCLINATION=HIGH (97.601800 > 83.857200),0.00045646,97.6018,0.00030865209,15.01292437
STARLINK-4626,2022-105AP,1,INCLINATION=HIGH (97.602400 > 83.857200),0.0002197,97.6024,4.2954e-05,15.01261194
STARLINK-4630,2022-105AJ,1,INCLINATION=HIGH (97.603300 > 83.857200),0.0002204,97.6033,4.3188e-05,15.05645824
STARLINK-4631,2022-111P,1,ECCENTRICITY=HIGH (0.000693 > 0.000535),0.0006933,53.2019,0.00010858,16.52703317
STARLINK-4632,2022-105AH,1,INCLINATION=HIGH (97.602500 > 83.857200),0.0002946,97.6025,9.0858e-05,15.05637179
STARLINK-4646,2022-107AP,1,ECCENTRICITY=HIGH (0.000760 > 0.000535),0.00076003,53.1732,0.0022862744,16.23989825
STARLINK-4650,2022-104Z,1,ECCENTRICITY=HIGH (0.005590 > 0.000535),0.0055899,53.1516,0.00032393,16.39243652
STARLINK-4653,2022-104AD,1,ECCENTRICITY=HIGH (0.001818 > 0.000535),0.0018184,53.2076,0.0022984,16.33314633
STARLINK-4657,2022-107AZ,1,ECCENTRICITY=HIGH (0.000649 > 0.000535),0.0006488,53.2021,0.0024499,16.40200734
STARLINK-4659,2022-177X,1,BSTAR=HIGH (0.049014 > 0.004463),0.0001678,43.0007,0.049014,15.22111429
STARLINK-4668,2022-104J,1,ECCENTRICITY=HIGH (0.000572 > 0.000535),0.0005723,53.1843,0.0024806,16.41526054
STARLINK-4680,2022-107BB,1,ECCENTRICITY=HIGH (0.000987 > 0.000535),0.0009873,53.1999,0.00376,16.31434691
STARLINK-4696,2022-107L,1,ECCENTRICITY=HIGH (0.000981 > 0.000535),0.0009811,53.2011,0.00083852,16.23497249
STARLINK-4698,2022-107P,1,ECCENTRICITY=HIGH (0.000764 > 0.000535),0.0007642,53.1744,0.0011483,16.36679858
STARLINK-4702,2022-107T,1,ECCENTRICITY=HIGH (0.000696 > 0.000535),0.000696,53.2004,0.00044246,16.39262933
STARLINK-4704,2022-107AB,1,ECCENTRICITY=HIGH (0.000832 > 0.000535),0.0008317,53.1999,0.0039117,16.28400829
STARLINK-4713,2022-114E,1,ECCENTRICITY=HIGH (0.003511 > 0.000535),0.0035107,53.1893,0.00088184,16.37848764
STARLINK-4721,2022-111Z,1,ECCENTRICITY=HIGH (0.000683 > 0.000535),0.00068303,53.1538,0.0013018601,16.34646809
STARLINK-4752,2022-114D,1,ECCENTRICITY=HIGH (0.000703 > 0.000535),0.0007031,53.2098,0.003136,16.29348636
STARLINK-4765,2022-119BD,1,ECCENTRICITY=HIGH (0.000803 > 0.000535),0.0008031,53.2045,0.00018651,16.52412775
STARLINK-48,2019-029BG,1,ECCENTRICITY=HIGH (0.000848 > 0.000535),0.0008484,52.9905,0.0030987,16.38335892
STARLINK-49,2019-029AD,1,ECCENTRICITY=HIGH (0.000897 > 0.000535),0.0008965,53.0037,0.0027635,16.23728101
STARLINK-50,2019-029BC,1,ECCENTRICITY=HIGH (0.000958 > 0.000535),0.0009579,52.993,0.0020645,16.36583098
STARLINK-5005,2022-119AM,1,ECCENTRICITY=HIGH (0.000660 > 0.000535),0.0006596,53.2199,0.0016888,16.41101036
STARLINK-5047,2023-014U,1,ECCENTRICITY=HIGH (0.001096 > 0.000535),0.0010964,69.9897,0.00030314,16.44347078
STARLINK-5066,2023-014AK,1,ECCENTRICITY=HIGH (0.000725 > 0.000535),0.000725,69.9823,0.0037005,16.31041054
STARLINK-5073,2023-014AN,1,ECCENTRICITY=HIGH (0.000806 > 0.000535),0.0008059,69.9763,0.00018651,16.47033958
STARLINK-5077,2023-014A,1,ECCENTRICITY=HIGH (0.001187 > 0.000535),0.0011871,69.9866,0.00021989,16.48801001
STARLINK-5078,2022-177AP,1,BSTAR=HIGH (0.007205 > 0.004463),8.03e-05,43.0018,0.0072048,15.10568816
STARLINK-5080,2023-014AY,1,ECCENTRICITY=HIGH (0.001050 > 0.000535),0.0010502,69.9201,0.00057808,16.49245707
STARLINK-5081,2023-028U,1,ECCENTRICITY=HIGH (0.000797 > 0.000535),0.0007969,69.9866,0.00098664,16.30060619
STARLINK-5082,2022-177AB,1,BSTAR=HIGH (0.049318 > 0.004463),0.000167,43.0004,0.049318,15.22205057
STARLINK-5083,2023-013AB,1,ECCENTRICITY=HIGH (0.001038 > 0.000535),0.0010385,42.9952,5.0882e-05,15.88964105
STARLINK-5084,2022-177AH,1,BSTAR=HIGH (0.067443 > 0.004463),0.0001025,43.0012,0.067443,15.14774543
STARLINK-5086,2022-177AN,1,BSTAR=HIGH (0.004885 > 0.004463),0.0002256,43.0008,0.0048847,15.10588861
STARLINK-5087,2022-177AG,1,BSTAR=HIGH (0.046593 > 0.004463),0.0001445,43.001,0.046593,15.13994968
STARLINK-5089,2023-046BJ,1,BSTAR=HIGH (0.005669 > 0.004463),0.0001332,43.0006,0.0056689,15.06157465
STARLINK-5093,2023-058R,1,INCLINATION=HIGH (97.603700 > 83.857200),0.0001633,97.6037,5.4096e-06,15.01260433
STARLINK-5102,2023-021T,1,ECCENTRICITY=HIGH (0.001085 > 0.000535),0.0010851,69.9874,0.0034243,16.33757733
STARLINK-5103,2022-125V,1,ECCENTRICITY=HIGH (0.000578 > 0.000535),0.00057809,53.2037,0.00031590112,16.43935048
STARLINK-5104,2023-021U,1,ECCENTRICITY=HIGH (0.000986 > 0.000535),0.0009864,69.9794,0.00028953,16.4598864
STARLINK-5110,2022-177V,1,ECCENTRICITY=HIGH (0.000788 > 0.000535),0.0007881,42.983,0.002318,16.28554429
STARLINK-5139,2023-015AZ,1,ECCENTRICITY=HIGH (0.001564 > 0.000535),0.001564,42.9833,0.0008839,16.29714728
STARLINK-5150,2023-090AV,1,BSTAR=HIGH (0.005112 > 0.004463),9.55e-05,43.0,0.0051124,15.12063808
