OBJECT_NAME,NORAD_CAT_ID,INCLINATION,APOAPSIS,PERIAPSIS,BSTAR,iso_score,pca_score,combined_score,anomaly_flag
STARLINK-35697,66539,43.0005,484.246,482.062,0.0026317103,0.19587804844229384,0.01185011752074859,0.10386408298152122,0
STARLINK-35699,66557,43.0,483.905,482.068,0.00093860786,0.09657048481360894,0.007279684910939045,0.05192508486227399,0
STARLINK-35744,66581,43.0024,483.679,482.25,0.0007797,0.11950626000168202,0.00926702614639909,0.06438664307404056,0
STARLINK-35746,66582,43.0041,484.023,481.892,0.00092324657,0.10664055644437738,0.007231744029962722,0.05693615023717005,0
STARLINK-35941,66583,43.0022,483.636,482.427,0.0012293,0.3995690116961845,0.02370274846894616,0.21163588008256531,0
STARLINK-35939,66584,43.0036,484.102,481.885,0.00074227,0.10752063627972938,0.007575306650631623,0.0575479714651805,0
STARLINK-35963,66585,43.0016,483.911,481.972,0.0012455071,0.10935757421772573,0.0070616260125387995,0.058209600115132265,0
STARLINK-35695,66558,43.0021,483.804,482.077,0.00093345976,0.09633300277344906,0.007674225339391232,0.05200361405642014,0
STARLINK-35419,66559,42.9994,484.018,481.901,0.0013822351,0.1139009133256536,0.006931471423955724,0.06041619237480466,0
STARLINK-35411,66560,43.0007,484.735,481.181,0.00098980255,0.2183572893837475,0.014158741778772594,0.11625801558126005,0
STARLINK-35305,66561,43.002,484.204,481.666,0.0010714007,0.11852854731114161,0.00796942437334125,0.06324898584224142,0
STARLINK-35579,66562,42.9992,483.771,482.184,0.00067340642,0.10256988418799437,0.00814442711517178,0.05535715565158308,0
STARLINK-35437,66563,43.0026,483.932,481.914,0.001045986,0.10719721049354071,0.007615628244458867,0.05740641936899979,0
STARLINK-35358,66564,43.0032,484.145,482.101,0.00021048607,0.10250449745010391,0.007564797232841355,0.055034647341472634,0
STARLINK-35893,66565,43.0037,484.034,481.848,0.00098340999,0.10814954049477402,0.007184147696371932,0.057666844095572975,0
STARLINK-35871,66566,43.0038,483.974,481.944,0.00099603027,0.11687512116527324,0.007873659059916157,0.0623743901125947,0
STARLINK-35825,66567,43.004,484.33,481.861,0.00063767,0.11420977200481108,0.007615825111734258,0.06091279855827267,0
STARLINK-35803,66568,43.0045,484.429,481.432,0.0007992073,0.17571088520478287,0.011134894525473305,0.09342288986512809,0
STARLINK-35835,66569,43.0027,483.542,482.324,0.0012331297,0.16246795814103157,0.011116360577476489,0.08679215935925402,0
STARLINK-35834,66570,43.0033,483.626,482.255,0.0011714392,0.11712909687775266,0.008524141284388801,0.06282661908107073,0
STARLINK-35836,66571,43.0027,483.854,482.022,0.00086615399,0.10096666135410635,0.007606283120438065,0.05428647223727221,0
STARLINK-35870,66572,43.0032,484.1,481.976,0.00083201,0.11075610569326327,0.007710344666150414,0.05923322517970685,0
STARLINK-35650,66573,43.0065,484.35,481.949,0.00081550591,0.13636667573776726,0.007417322185280248,0.07189199896152375,0
STARLINK-35812,66574,43.0012,483.842,482.218,0.0007446,0.09798713231242638,0.008570780966671344,0.05327895663954886,0
STARLINK-35810,66575,42.9943,483.84,482.162,0.0013059,0.4184182142249958,0.01945309902141967,0.21893565662320774,0
STARLINK-35814,66576,42.9988,483.634,482.374,0.0011847,0.11973088512989839,0.008985963057422233,0.06435842409366031,0
STARLINK-35815,66577,42.9997,483.954,482.027,0.00053188385,0.09560846201279108,0.007795530345896309,0.05170199617934369,0
STARLINK-35743,66578,43.001,483.872,481.951,0.00082381422,0.10468663931460447,0.008282170052965726,0.05648440468378509,0
STARLINK-35868,66579,43.0023,483.799,482.087,0.00098081752,0.09979965047899295,0.007566554733310344,0.053683102606151646,0
STARLINK-35872,66580,43.0026,484.034,481.653,0.0013881443,0.11612780549934557,0.007107133837109582,0.06161746966822757,0
STARLINK-36076,66588,43.0018,484.015,481.917,0.00079178,0.09665416997534561,0.007719913311932257,0.05218704164363893,0
STARLINK-36039,66612,43.0131,483.952,481.935,0.0013229707,0.3538406523103545,0.021572880390176467,0.18770676635026548,0
STARLINK-36037,66613,43.0075,484.399,481.457,0.00090992,0.2611872570852296,0.01390472253982281,0.13754598981252622,0
STARLINK-36040,66614,43.0051,484.169,481.792,0.00094598463,0.11665147781936545,0.007191909798651047,0.06192169380900825,0
STARLINK-35988,66615,43.0033,483.761,482.145,0.00089862,0.09290060102180397,0.007600209338560644,0.05025040518018231,0
STARLINK-35391,66616,43.0003,483.924,482.018,0.00096457603,0.3068750436274659,0.021734241375869844,0.16430464250166787,0
STARLINK-35447,66589,43.0044,483.856,482.079,0.0012386,0.09896819543297303,0.006768605618173598,0.05286840052557331,0
STARLINK-35429,66590,43.0045,484.338,481.529,0.0013318,0.13594320924633543,0.008512587610612889,0.07222789842847416,0
STARLINK-36058,66591,43.0092,484.749,481.273,0.0012152,0.28135191112566205,0.014477695605553648,0.14791480336560786,0
STARLINK-36066,66592,43.0043,484.254,481.672,0.00098131747,0.12040546134991263,0.0077943757004886784,0.06409991852520065,0
STARLINK-36031,66593,43.002,483.559,482.283,0.0013385,0.12235017989640187,0.009296408392135205,0.06582329414426855,0
STARLINK-36032,66594,43.0032,483.99,481.927,0.0010952322,0.30020167898682304,0.021053476668106332,0.16062757782746467,0
STARLINK-35711,66595,43.0022,483.771,482.076,0.0013533,0.11341695759694675,0.007950080391905832,0.0606835189944263,0
STARLINK-35811,66596,43.0018,483.653,482.195,0.0015392111,0.15016877844156037,0.01102114913121558,0.08059496378638797,0
STARLINK-35820,66597,42.9992,483.872,482.091,0.00095312,0.30839154948940395,0.021835616684157184,0.16511358308678056,0
STARLINK-35981,66598,42.9992,483.944,482.01,0.0010530009,0.08779510807223954,0.006625671775321615,0.04721038992378058,0
STARLINK-35930,66599,43.0058,484.082,481.706,0.0010794,0.15444603847909613,0.008579860102928437,0.08151294929101228,0
STARLINK-35980,66600,43.0046,483.993,481.957,0.00074935,0.11134405025738578,0.008069932534595876,0.059706991395990824,0
STARLINK-35978,66601,43.004,483.895,482.077,0.0010505,0.09379873841852392,0.00715557665344726,0.05047715753598559,0
STARLINK-36050,66602,43.0034,483.746,482.259,0.00049309,0.10000349314461963,0.008387140790482018,0.054195316967550825,0
STARLINK-36048,66603,43.0002,483.737,482.199,0.0014112,0.09650396451842427,0.007352373672889558,0.051928169095656916,0
STARLINK-35977,66604,43.0016,483.79,482.332,0.0010237,0.1029491736693134,0.00851861800880658,0.055733895839059994,0
STARLINK-36052,66605,43.0046,484.058,481.83,0.0010089,0.10091056716321599,0.006711439281617683,0.05381100322241684,0
STARLINK-36063,66606,43.0033,483.777,482.167,0.00087193,0.0876093536750561,0.007417980558138118,0.04751366711659711,0
STARLINK-35993,66607,43.0033,483.748,482.18,0.0011755,0.1216647410069778,0.009606234992113123,0.06563548799954547,0
STARLINK-36036,66608,43.0002,483.656,482.321,0.00081643,0.11274760934596562,0.010104106349535073,0.06142585784775034,0
STARLINK-36034,66609,43.0032,483.795,482.121,0.0011572185,0.09540422382171276,0.007281858742295013,0.05134304128200389,0
STARLINK-35680,66610,42.9975,483.917,482.03,0.0010597,0.3296151338177508,0.02000249862935626,0.17480881622355354,0
STARLINK-35583,66611,43.0046,483.969,481.899,0.0011894,0.107701470772761,0.00709838997686324,0.05739993037481212,0
STARLINK-35940,66617,53.1583,476.027,474.436,0.00086823,0.103359838423621,0.00805634487650746,0.055708091650064226,0
STARLINK-35923,66641,53.1578,475.791,474.626,0.00084711,0.05195897696374929,0.005177542825398295,0.028568259894573796,0
STARLINK-35926,66642,53.1579,476.265,474.152,0.0008558,0.033236700900398077,0.001498048193172944,0.01736737454678551,0
STARLINK-35918,66643,53.1588,475.784,474.322,0.001652646,0.1343969132462456,0.007671753920991265,0.07103433358361842,0
STARLINK-35938,66644,53.1581,475.986,474.474,0.00083401,0.020845489829749507,0.0026743505278465016,0.011759920178798004,0
STARLINK-35970,66618,53.1593,476.006,474.368,0.00073119,0.005543943237565792,0.0015804586617460753,0.0035622009496559335,0
STARLINK-35951,66619,53.158,475.971,474.47,0.00065555,0.023645500852460935,0.003356990148260764,0.01350124550036085,0
STARLINK-35936,66620,53.1582,476.281,474.184,0.0018796,0.08468624618458051,0.0016363823744956559,0.043161314279538086,0
STARLINK-35847,66621,53.1578,476.075,474.37,0.00071765,0.009552038589229535,0.0010586974517917765,0.005305368020510656,0
STARLINK-35950,66622,53.1581,476.069,474.414,0.00061256,0.029522504986355554,0.003580067459122927,0.016551286222739242,0
STARLINK-35920,66623,53.1597,475.738,474.705,0.00078266,0.08756652416319581,0.00893028090965375,0.04824840253642478,0
STARLINK-35927,66624,53.1589,476.049,474.391,0.00065335,0.008651784922914647,0.0021378012055917536,0.0053947930642532,0
STARLINK-35929,66625,53.1584,476.017,474.479,0.00088922,0.00992380248183219,0.0018818873120540036,0.005902844896943096,0
STARLINK-35902,66626,53.1577,475.843,474.586,0.00032316,0.01808777935367555,0.0034969812803399805,0.010792380317007765,0
STARLINK-35904,66627,53.1581,475.953,474.352,0.0010372,0.021919129168530456,0.001389725622430932,0.011654427395480694,0
STARLINK-35862,66628,53.1592,476.137,474.326,0.00092162,0.04433622877281267,0.0036129010273493853,0.02397456490008103,0
STARLINK-35949,66630,53.1599,475.616,474.404,0.0017987282,0.08915222016739567,0.004246479405246965,0.046699349786321315,0
STARLINK-35965,66631,53.1595,476.202,474.047,0.00087008254,0.06396815010475608,0.0038959514186147313,0.03393205076168541,0
STARLINK-35973,66632,53.1605,475.944,474.514,0.00060052,0.14252060086502238,0.011311132209652986,0.07691586653733769,0
STARLINK-35948,66633,53.1598,476.173,474.228,0.00081239,0.024326006392607406,0.0018682672331310054,0.013097136812869205,0
STARLINK-35967,66634,53.16,476.158,474.266,0.0004273,0.04014920124946719,0.004155183067989327,0.02215219215872826,0
STARLINK-35955,66635,53.1574,476.27,473.794,0.0015634169,0.20194526386759143,0.00908597891562102,0.10551562139160622,0
STARLINK-35968,66636,53.1579,476.035,474.462,0.000262,0.0,0.0017492694195847972,0.0008746347097923986,0
STARLINK-35953,66637,53.158,475.989,474.013,0.0017655647,0.08689584589629068,0.0025442634381385052,0.04472005466721459,0
STARLINK-35972,66638,53.158,476.054,474.488,0.00078833,0.038596741175230063,0.004371479720989086,0.021484110448109574,0
STARLINK-35908,66639,53.1582,475.954,474.434,0.00069753,0.107595542871698,0.009144294947148985,0.05836991890942349,0
STARLINK-35921,66640,53.1582,475.924,474.437,0.00082953,0.024174614138605496,0.0027500071587035864,0.013462310648654541,0
STARLINK-35867,66791,43.0032,484.408,481.503,0.00078833,0.11174503852073936,0.007860535996758906,0.05980278725874913,0
STARLINK-35985,66815,42.9993,484.033,481.947,0.0008411923,0.30580530340523,0.021475685791231065,0.16364049459823052,0
STARLINK-36098,66816,42.9991,483.463,482.5,0.00098522627,0.158052086817209,0.012254024925005517,0.08515305587110726,0
STARLINK-35995,66817,43.004,484.95,481.014,0.00097819891,0.26909117578456193,0.016691115052751282,0.1428911454186566,0
STARLINK-35994,66818,43.0031,483.531,482.385,0.0011043909,0.20715941660655138,0.014625582593876757,0.11089249960021406,0
STARLINK-35989,66819,43.0003,483.505,482.479,0.00078828503,0.09572111154309618,0.009569145689427055,0.05264512861626162,0
STARLINK-35990,66792,43.0005,483.541,482.449,0.00090934,0.17661113217071933,0.012889966094157707,0.09475054913243852,0
STARLINK-36051,66793,43.0037,484.629,481.268,0.0010951,0.17995038545887443,0.010995126072276068,0.09547275576557525,0
STARLINK-36062,66794,43.0012,483.694,482.275,0.00085076,0.1011920173073273,0.008499897136458812,0.05484595722189305,0
STARLINK-36047,66795,43.0,483.927,482.108,0.0011682,0.07811836185603441,0.006191587694757845,0.04215497477539613,0
STARLINK-35964,66796,42.9986,483.534,482.393,0.0010229297,0.337408820145582,0.022878642332450214,0.1801437312390161,0
STARLINK-36099,66797,43.002,483.826,482.249,0.00096668,0.2317738225881418,0.016611765453742114,0.12419279402094197,0
STARLINK-36041,66798,42.9994,483.88,482.071,0.0012295715,0.11736960879990038,0.008787575163864313,0.06307859198188234,0
STARLINK-36044,66799,43.007,484.522,481.388,0.00077457,0.15302111282302847,0.009308806138077835,0.08116495948055315,0
STARLINK-35996,66800,43.0003,483.83,482.1,0.0009129,0.1057068771173145,0.007651206800891353,0.05667904195910292,0
STARLINK-36080,66801,43.002,484.183,481.711,0.0010809,0.09769132929277806,0.007062171967389002,0.052376750630083534,0
STARLINK-35604,66802,43.0005,483.99,481.909,0.0013873067,0.09946443582001444,0.006590583765089775,0.05302750979255211,0
STARLINK-35565,66803,43.0008,484.374,481.696,0.00093382,0.15109840143808176,0.010333706154618556,0.08071605379635016,0
STARLINK-36038,66804,43.0034,483.636,482.31,0.0011319,0.10298801822185592,0.007778439006110203,0.055383228613983065,0
STARLINK-36049,66805,42.9985,484.328,481.659,0.0013280701,0.20724038705261133,0.012835286705037653,0.11003783687882449,0
STARLINK-36069,66806,42.9981,483.553,482.34,0.0012385245,0.12568169384821998,0.008738236894507149,0.06720996537136356,0
STARLINK-36000,66807,43.0079,484.531,481.372,0.00082808,0.19160504283241397,0.010883434922118851,0.10124423887726641,0
STARLINK-36071,66808,43.0006,483.878,482.163,0.00078544,0.07136124966456237,0.006543094347905751,0.038952172006234055,0
STARLINK-35979,66809,42.9986,484.501,481.656,0.00087344,0.14028804082333993,0.009374360235908567,0.07483120052962425,0
STARLINK-36046,66810,43.0012,484.026,481.885,0.0012401,0.09895119455991828,0.00739628390523894,0.053173739232578614,0
STARLINK-36045,66811,43.0054,484.692,481.195,0.001048,0.24125826048590385,0.014085894906782026,0.12767207769634292,0
STARLINK-36054,66812,43.0042,484.136,481.735,0.00084285,0.09845481187889564,0.006893740525673167,0.052674276202284404,0
STARLINK-36042,66813,43.0028,484.295,481.612,0.0012887,0.10458727154422753,0.006903010406331399,0.05574514097527947,0
STARLINK-35984,66814,43.0007,483.945,482.237,0.00082837,0.07319174190697904,0.006555114913647974,0.03987342841031351,0
STARLINK-35966,66821,70.0019,573.935,570.119,0.0004683321,0.29534538754315287,0.020510006542801513,0.15792769704297718,0
STARLINK-36068,66845,70.0016,574.129,569.931,0.00037109,0.3103156095779349,0.02221205098345943,0.16626383028069716,0
STARLINK-36055,66846,70.0025,573.055,571.003,0.00029437,0.2970837970595529,0.016100475658408258,0.1565921363589806,0
STARLINK-36061,66847,70.0043,572.919,571.116,9.8383e-05,0.3963846720506662,0.019140302346568133,0.20776248719861717,0
STARLINK-35958,66822,70.0018,573.962,570.044,0.00083444675,0.32793549506589226,0.02111333238572273,0.1745244137258075,0
STARLINK-35957,66823,70.0024,573.719,570.317,0.00067352217,0.3112961428479425,0.018930925176916115,0.1651135340124293,0
STARLINK-35896,66824,70.0021,573.936,570.088,0.00060740679,0.3168292243220578,0.020881198679884534,0.16885521150097116,0
STARLINK-35476,66825,70.0026,573.749,570.293,0.00058733257,0.3042064495008405,0.01906941949865465,0.1616379344997476,0
STARLINK-35898,66826,70.0029,573.664,570.412,-0.00057222373,0.37138958073899214,0.018502422237465278,0.19494600148822872,0
STARLINK-35959,66827,70.0016,573.914,570.074,0.00087277138,0.32152239038943486,0.02082655479495442,0.17117447259219465,0
STARLINK-35982,66828,70.0029,573.563,570.465,0.0011281491,0.3455586260668366,0.018503319967969764,0.1820309730174032,0
STARLINK-36084,66829,70.0027,573.947,570.109,0.00047904057,0.3029018831356173,0.02060986681110398,0.16175587497336064,0
STARLINK-35881,66830,70.002,573.237,570.91,-0.00043121841,0.32647752204564884,0.015835338445108503,0.17115643024537866,0
STARLINK-35788,66831,70.0021,573.859,570.165,0.00077596317,0.3204579329168545,0.02021280369019302,0.17033536830352375,0
STARLINK-35768,66832,70.0027,573.673,570.407,0.0002367,0.3897607011014464,0.02061397997006822,0.2051873405357573,0
STARLINK-35858,66833,70.0022,573.808,570.21,0.0014262637,0.33710826003737787,0.02014233557416204,0.17862529780576997,0
STARLINK-35840,66834,70.0029,573.559,570.501,0.00038227,0.30073580823593793,0.017656642468493394,0.15919622535221567,0
STARLINK-35890,66835,70.0021,574.023,570.007,0.00055126823,0.31237123412337575,0.02145886918324458,0.16691505165331016,0
STARLINK-35838,66836,70.0021,573.848,570.194,0.00055028011,0.2993580025379844,0.0198703007673023,0.15961415165264334,0
STARLINK-35729,66837,70.0022,574.059,569.848,0.00084601028,0.35935638727432134,0.022767880623590742,0.19106213394895605,0
STARLINK-35886,66838,70.0025,573.971,570.085,0.00037239,0.3067184680112986,0.020762354037462877,0.16374041102438075,0
STARLINK-35717,66839,70.0026,573.915,570.118,0.00057369015,0.3105931006538725,0.02051995142985033,0.16555652604186144,0
STARLINK-35837,66840,70.0024,573.958,570.082,0.00046426558,0.3122830091101967,0.020800555825517892,0.16654178246785728,0
STARLINK-35715,66841,70.0024,573.732,570.313,0.00042265,0.3020355562504275,0.018938417225537962,0.16048698673798273,0
STARLINK-35769,66842,70.0025,573.976,569.931,0.00097698932,0.3496321861956448,0.021992408572156598,0.1858122973839007,0
STARLINK-35997,66843,70.0026,573.76,570.278,0.00064154486,0.3090972270428174,0.019195867151965803,0.1641465470973916,0
STARLINK-36073,66844,70.0022,573.513,570.524,0.00050206991,0.32357896434294064,0.017929084622093118,0.1707540244825169,0
STARLINK-36091,66848,43.0019,483.958,481.876,0.0014443725,0.10978079228871061,0.006903841159253917,0.05834231672398227,0
STARLINK-36082,66872,43.004,483.795,482.133,0.00092274962,0.11743212928228776,0.00894470451244057,0.06318841689736417,0
STARLINK-36128,66873,43.002,483.86,482.057,0.00091355536,0.09225884570842041,0.007483980909888281,0.049871413309154344,0
STARLINK-36129,66874,43.0021,483.615,482.342,0.00058612524,0.19582140873294046,0.013396921439250942,0.1046091650860957,0
STARLINK-36053,66875,43.0033,483.945,481.965,0.00092205174,0.09934516582803109,0.007593928947888382,0.05346954738795973,0
STARLINK-35702,66876,42.9978,483.369,482.626,0.00097675,0.4685412441998492,0.02568217736328967,0.24711171078156943,0
STARLINK-36102,66849,43.0041,483.835,482.157,0.0011076,0.12962797043567675,0.00914803772917388,0.06938800408242532,0
STARLINK-36105,66850,43.0079,485.636,480.229,0.0012229123,0.3711843943122287,0.025196055510548432,0.19819022491138857,0
STARLINK-36094,66851,43.0022,483.932,481.976,0.0013802056,0.1022297655288315,0.006954361554602103,0.054592063541716807,0
STARLINK-35992,66852,43.0018,484.016,481.874,0.0013439254,0.10330461125912975,0.006916104501335024,0.055110357880232386,0
STARLINK-35986,66853,43.0018,483.536,482.478,0.00053078,0.10954844957811555,0.010228295929017455,0.0598883727535665,0
STARLINK-36087,66854,43.0036,484.023,481.854,0.0011137629,0.10311281863451884,0.0071300133669887225,0.05512141600075378,0
STARLINK-36090,66855,43.0006,484.018,481.805,0.0014697648,0.10328455110011693,0.006935585613059406,0.05511006835658817,0
STARLINK-36072,66856,43.0014,483.619,482.27,0.00098440567,0.10228105750666704,0.008825025090552083,0.05555304129860956,0
STARLINK-36083,66857,43.004,484.284,481.608,0.00095900954,0.14436459144397915,0.00894870718874479,0.07665664931636197,0
STARLINK-35118,66858,43.0029,484.049,481.847,0.0012632,0.1059574256550573,0.006929781703457955,0.056443603679257624,0
STARLINK-35646,66859,43.003,484.011,481.851,0.0012775569,0.10517807799866606,0.006925288150920674,0.05605168307479337,0
STARLINK-35987,66860,43.0012,483.847,482.063,0.00073378097,0.08561220047057612,0.007409891561744481,0.0465110460161603,0
STARLINK-35991,66861,42.9959,483.451,482.417,0.0010200324,0.4606151436477049,0.024745249785284855,0.24268019671649488,0
STARLINK-35974,66862,42.9999,483.327,482.518,0.00091945163,0.3272104798097828,0.02078239412233421,0.17399643696605852,0
STARLINK-36134,66863,42.9988,483.658,482.294,0.00077217,0.11694014622717637,0.009701359431378615,0.06332075282927749,0
STARLINK-36070,66864,43.0037,484.044,481.836,0.0009459911,0.10618135346819571,0.007202018359175309,0.05669168591368551,0
STARLINK-36117,66865,43.0069,483.924,481.958,0.0010408824,0.12470376611359778,0.007442046374100392,0.06607290624384908,0
STARLINK-36126,66866,43.001,484.452,481.424,0.00062708041,0.13640660686381775,0.009398566923685302,0.07290258689375152,0
STARLINK-36101,66867,43.0001,484.109,481.762,0.0011308246,0.12463521764104321,0.007979960407619703,0.06630758902433145,0
STARLINK-36108,66868,43.0038,484.104,482.065,0.001045821,0.11668693664754277,0.007362692217469379,0.06202481443250608,0
STARLINK-36092,66869,43.0028,484.296,481.679,0.0011172587,0.11465098946313873,0.007757025309472271,0.0612040073863055,0
STARLINK-36114,66870,43.0043,484.067,482.006,0.00089993,0.09798294554869068,0.007176775094581734,0.0525798603216362,0
STARLINK-36095,66871,43.0054,483.706,482.361,0.001158,0.40462279739507395,0.024161564244266773,0.21439218081967037,0
STARLINK-35866,66878,53.1622,475.993,474.428,0.0011748,0.12910333079411002,0.006680466607159522,0.06789189870063476,0
STARLINK-35983,66902,53.1628,475.973,474.4,0.0013918,0.08904766454514557,0.0029892993674294783,0.04601848195628752,0
STARLINK-36077,66903,53.1622,475.836,474.409,0.0011128,0.16729723947685926,0.00944608566124272,0.08837166256905099,0
STARLINK-36059,66904,53.1629,476.106,474.347,0.00053524576,0.04315112376028958,0.002523616801551468,0.022837370280920526,0
STARLINK-36075,66905,53.161,476.014,474.249,0.0010365316,0.2825470740399784,0.01632822412216305,0.14943764908107074,0
STARLINK-35749,66879,53.1626,475.752,474.65,0.00079716652,0.20114577095086972,0.012576901919319138,0.10686133643509443,0
STARLINK-35844,66880,53.1623,476.014,474.425,0.0010519,0.07402209206247574,0.004033378425512852,0.0390277352439943,0
STARLINK-35860,66881,53.1621,475.844,474.556,0.0011521,0.3019494792156017,0.01679052395535964,0.15937000158548068,0
STARLINK-35912,66882,53.16,475.979,474.464,0.0011415,0.08153237222243784,0.0039127374944652816,0.04272255485845156,0
STARLINK-35947,66883,53.1603,475.968,474.417,0.00080311,0.05371088843106439,0.0031847689744152075,0.0284478287027398,0
STARLINK-36057,66884,53.1601,476.003,474.439,0.0014323,0.10020686251051074,0.004009015798989218,0.052107939154749976,0
STARLINK-35954,66885,53.1602,476.024,474.343,0.00089343,0.06886227477614092,0.003889503198158111,0.03637588898714952,0
STARLINK-35900,66886,53.1617,475.889,474.533,0.001279,0.11245101222353547,0.005565686709469292,0.05900834946650238,0
STARLINK-35925,66887,53.1617,476.467,473.804,0.0011881968,0.2981016853004686,0.014984331606577984,0.15654300845352329,0
STARLINK-35919,66888,53.1619,476.071,474.315,0.0011853,0.10444527549926198,0.004650249683815349,0.054547762591538665,0
STARLINK-35852,66889,53.1619,476.02,474.364,0.001065712,0.0750482944683218,0.003598079458391051,0.039323186963356425,0
STARLINK-35885,66890,53.1617,475.843,474.357,0.0010831,0.09706381101959619,0.005162739569221248,0.05111327529440872,0
STARLINK-35855,66891,53.1624,475.954,474.402,0.00093445889,0.0889535041573576,0.00520792500348767,0.047080714580422636,0
STARLINK-35883,66892,53.1622,476.149,474.482,0.00081447,0.1357060666914748,0.008121695285630896,0.07191388098855285,0
STARLINK-36033,66893,53.1602,475.948,474.5,0.0016062,0.09984715831270509,0.003538983452886032,0.05169307088279556,0
STARLINK-35718,66894,53.1643,476.169,474.175,0.00098356095,0.351204703400048,0.02004241182956791,0.18562355761480795,0
STARLINK-35971,66895,53.1594,475.946,474.595,0.00092770826,0.06925407091585371,0.004109053656707892,0.036681562286280806,0
STARLINK-35791,66896,53.1615,476.079,474.444,0.0010381738,0.14006068322325124,0.007968515344973793,0.07401459928411251,0
STARLINK-36079,66897,53.1598,475.979,474.478,0.0016630873,0.10284548537851505,0.0033388830427203576,0.053092184210617704,0
STARLINK-36065,66898,53.1609,476.003,474.316,0.0010637686,0.17141875203664914,0.00927465037074789,0.09034670120369852,0
STARLINK-36064,66899,53.1614,475.94,474.52,0.0010383,0.08508320828867821,0.004426932522843691,0.044755070405760954,0
STARLINK-36074,66900,53.1616,475.999,474.461,0.0010006372,0.05955609053501919,0.003263196831309005,0.031409643683164096,0
STARLINK-36043,66901,53.1621,476.332,473.846,0.0012296716,0.24657764921348643,0.011700622068453433,0.12913913564096993,0
STARLINK-35945,66925,53.162,475.949,474.48,0.00061704271,0.07768846854601541,0.004845323015281791,0.0412668957806486,0
STARLINK-36096,66949,53.1597,476.109,474.179,0.0012506,0.2677802498355558,0.013638645982319168,0.1407094479089375,0
STARLINK-36111,66950,53.1604,475.756,474.501,0.0010530405,0.12664623458464555,0.006881010217743138,0.06676362240119435,0
STARLINK-35999,66951,53.1625,476.072,474.347,0.0011706,0.08659946239461218,0.0030367055133463244,0.04481808395397925,0
STARLINK-36122,66952,53.1588,476.022,474.486,0.0012041128,0.12963788571689505,0.006516222504507746,0.0680770541107014,0
STARLINK-35942,66926,53.1609,475.68,474.478,0.0016795066,0.21685207133425902,0.010392084069653208,0.1136220777019561,0
STARLINK-35943,66927,53.161,476.154,474.371,0.00079279,0.08813317592177883,0.0044101812797953934,0.04627167860078711,0
STARLINK-35944,66928,53.1608,476.18,474.83,0.0014078065,0.12985385444641678,0.0054044242488980685,0.06762913934765742,0
STARLINK-36169,66929,53.1583,476.095,474.336,0.00026178093,0.05783263704798272,0.003003943741341363,0.030418290394662043,0
STARLINK-36206,66930,53.1596,476.202,474.565,0.0011818221,0.09199860548498065,0.0031172990900875074,0.04755795228753408,0
STARLINK-36130,66931,53.1609,475.871,474.462,0.0013719005,0.1221092063383003,0.004814342859665067,0.06346177459898268,0
STARLINK-36177,66932,53.1596,475.938,474.644,0.00063518743,0.08802987790679885,0.005599447218684505,0.04681466256274168,0
STARLINK-36157,66933,53.1614,475.826,474.51,0.00083718629,0.4116368788944963,0.022727219594051364,0.21718204924427384,0
STARLINK-36153,66934,53.1592,475.514,474.866,0.0011061328,0.14309671172750227,0.009630414002486126,0.0763635628649942,0
STARLINK-36127,66935,53.1628,476.112,474.416,0.0016408487,0.1558972830072501,0.006226455614164778,0.08106186931070743,0
STARLINK-36160,66936,53.1617,475.968,474.424,-9.0024862e-05,0.07419498353177102,0.004667155218320165,0.03943106937504559,0
STARLINK-36165,66937,53.1587,475.881,474.705,0.001134453,0.16441209295313836,0.009350202898306815,0.08688114792572259,0
STARLINK-36155,66938,53.162,476.272,474.509,4.821286e-06,0.12530711268466224,0.008075213003897155,0.0666911628442797,0
STARLINK-36154,66939,53.1621,476.142,474.27,0.00074953,0.07810598188783088,0.0037449173788262043,0.040925449633328545,0
STARLINK-36121,66940,53.1622,475.835,474.541,0.00086941,0.0940241265465891,0.004803444010941887,0.0494137852787655,0
STARLINK-36088,66941,53.1622,476.156,474.288,0.00096326589,0.25257611297358107,0.01411051445137276,0.1333433137124769,0
STARLINK-36100,66942,53.16,475.554,474.574,0.0009877532,0.14837976972786207,0.008436711473842238,0.07840824060085215,0
STARLINK-36109,66943,53.1588,476.056,474.367,0.0010053,0.08018983120866793,0.0032845654920105375,0.04173719835033923,0
STARLINK-36112,66944,53.1617,475.908,474.521,0.00063494908,0.10851551322580609,0.007023873490886849,0.05776969335834647,0
STARLINK-36110,66945,53.1608,476.016,474.105,0.0011745482,0.10125269734159445,0.0036102215281883588,0.05243145943489141,0
STARLINK-36115,66946,53.1622,476.22,474.025,0.00079041,0.1289151648769199,0.0060082597819881844,0.06746171232945404,0
STARLINK-36089,66947,53.1594,475.99,474.574,0.0010454542,0.0858669177279085,0.0043239626120279125,0.04509544016996821,0
STARLINK-36116,66948,53.1622,476.129,474.058,0.0016916971,0.13507773894747982,0.0023310755330304424,0.06870440724025513,0
STARLINK-35887,66959,43.003,484.118,481.737,0.0011575,0.12360296003459176,0.007523784350834519,0.06556337219271313,0
STARLINK-36145,66983,43.0033,484.1,481.83,0.0013018835,0.12509398089506926,0.007008638467913074,0.06605130968149117,0
STARLINK-35591,66984,43.0017,484.155,481.752,0.0010517329,0.12522809689255374,0.00790625083862475,0.06656717386558925,0
